budget,revenue,runtime,popularity,vote_average,vote_count,movie_age,original_language_encoded,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
6000000,23300000,106,9.2176,8.171,10915,30.29,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1800000,33800000,98,9.6757,7.32,4090,49.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20000000,34600000,96,9.5475,6.081,3002,16.55,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34000000,226945087,113,9.1945,7.446,16318,8.35,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000,38528984,103,8.5399,5.608,669,19.08,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65000000,456082343,116,9.0394,7.19,14265,18.66,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100000000,214104620,140,8.4234,6.688,4651,16.34,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
94000000,274650803,118,8.4624,6.367,8113,7.67,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000000,126216940,138,8.212,7.803,5256,28.12,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
16000000,50517763,91,8.6109,6.157,1876,19.08,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17000000,210002906,104,9.0169,7.615,6868,24.25,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
150000000,290061297,111,8.6546,6.132,5158,7.62,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
80000000,274470394,103,9.0625,6.247,8034,15.24,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000000,123233739,93,9.0545,5.652,2576,6.55,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65000000,117487473,133,10.199,6.867,3227,24.48,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3000000,19472525,86,8.4295,6.247,1279,39.26,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15000000,306592201,110,8.4703,6.603,5837,8.25,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40000000,173900000,109,8.7375,6.971,11809,14.02,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
40000000,128000000,117,8.6728,6.894,3686,11.46,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97000000,619021436,137,8.5139,7.82,19908,8.68,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30000000,212385533,90,8.6314,6.3,4355,29.98,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,33600000,106,8.5046,7.4,1647,24.41,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1800000,9500000,95,8.3711,8.125,5913,61.76,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73000000,349779543,97,8.8739,6.245,3825,9.48,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000000,282548,96,9.0235,7.539,964,15.55,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
30000000,83677281,105,8.3903,6.267,2484,1.26,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
40000000,127200000,107,9.1386,6.287,4379,15.33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
75000000,275300000,116,8.5598,7.096,2731,2.68,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24500000,15502112,94,8.4847,6.242,1297,40.18,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19000000,141407024,119,9.0327,6.824,6684,30.58,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
200000000,470116094,114,8.0314,7.558,10351,4.61,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150000000,424988211,129,8.8909,6.746,10384,22.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100000000,235926552,146,8.1915,7.049,6415,24.35,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
90000000,170116764,106,9.0827,6.828,539,0.99,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175000000,529323962,112,8.4509,7.2,7854,6.95,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200000000,219851172,114,8.5468,5.176,7443,14.39,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13000000,35763605,84,8.2002,6.34,1941,34.98,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14500000,250600000,131,6.996,7.987,2618,2.34,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70000000,69633110,137,9.2558,7.036,4742,3.58,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100000000,242988466,90,8.3531,6.647,6237,16.13,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29000000,309231694,129,8.1083,7.673,6621,15.95,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13000000,137056262,97,9.4684,6.0,4106,7.33,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
170000000,644783140,112,8.3179,6.511,17877,12.01,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85000000,288885818,139,8.8969,6.909,13141,11.64,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95000000,214657577,126,8.4621,6.209,5161,11.24,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30000000,2826064,101,8.6357,6.273,229,1.12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3800000,20100000,89,7.8405,7.032,1407,29.81,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000005,42776760,113,9.3705,7.2,2406,24.33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,83557872,103,8.2942,7.816,9520,25.17,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,46553280,106,8.3482,6.5,1430,1.97,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1000000,9016411,117,10.51,7.95,3845,41.65,11,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14000000,24094016,124,10.255,7.772,1626,1.98,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000000,34985600,94,8.1583,6.34,874,0.65,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60000000,71410636,101,8.2431,5.075,1942,20.52,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
80000000,104272136,134,8.5638,7.028,3537,2.1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48000000,9208064,78,8.959,6.912,1515,17.14,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20000000,230098753,116,9.0058,8.441,13583,27.87,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40000000,187384627,82,8.0188,5.621,3714,16.19,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3000000,104945305,106,9.8842,7.634,3528,57.87,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17000000,136600000,104,9.6694,6.464,2885,11.23,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,244527583,119,8.6792,7.5,11106,35.44,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70000000,297718711,111,9.6864,6.968,8548,7.41,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110000000,383531464,128,9.4718,6.632,6103,18.37,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30000000,51147812,102,7.9218,6.379,1411,1.41,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
75000000,167635712,105,8.8289,5.94,4616,3.6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
100000000,337371917,157,7.6235,7.001,3238,1.97,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40000000,332000000,108,8.2914,7.774,13429,35.95,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000000,407200000,142,8.6982,6.638,4862,3.58,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13000000,20560255,90,8.2273,5.892,1678,34.18,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
75000000,288500217,108,8.1539,7.323,7837,21.28,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30000000,509183536,129,8.8461,7.899,17565,8.92,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30000000,102600000,129,8.4295,7.654,3672,29.66,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2500000,5987386,101,8.1788,7.963,4442,30.77,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
200000000,726229501,143,8.2419,7.036,7485,4.46,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,210888950,112,8.519,7.455,9945,16.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13000000,96800000,113,9.0849,7.574,7874,21.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100000,443807,56,8.5502,6.483,1030,4.91,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4000000,6170043,86,8.2331,6.825,4516,8.87,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35000000,46216641,118,8.1031,6.071,3154,12.78,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100000000,244819862,98,9.1172,5.792,4210,11.28,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000000,484592874,101,8.7579,6.7,11124,22.45,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50000000,72600000,122,9.0712,7.335,5064,20.13,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9000000,35340015,89,8.4944,6.229,1499,1.62,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
80000000,233093859,104,9.4303,5.649,3580,16.9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
185000000,491730089,119,8.7159,7.303,6316,6.05,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8000000,49256239,92,8.7388,6.425,1280,1.51,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43000000,90000098,140,8.5881,7.3,3226,36.24,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
80000000,123700000,96,8.0266,6.296,2426,23.67,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140000000,109578115,96,8.7535,7.563,4432,22.94,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
110000000,228738393,114,8.5331,5.581,6210,18.8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
115000000,924317558,136,8.7619,6.567,15293,26.46,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18000000,7021101,113,9.1876,7.277,1343,1.73,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
85000000,369081777,148,8.4509,7.105,444,2.31,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4000000,40423945,92,7.7966,6.995,7364,9.71,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
20000000,23900000,119,9.3531,8.331,12102,27.34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145000000,521170825,95,8.596,6.917,6339,9.78,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000000,317400000,108,8.7844,7.154,7185,16.42,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
250000000,284100000,132,8.3089,6.353,5886,13.66,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45000000,198100000,113,8.453,7.369,6506,13.15,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
30000000,109000000,103,7.0481,6.152,3511,16.94,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
65000000,215905815,95,9.0746,7.5,3997,4.94,4,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19000000,69649283,114,8.0975,7.512,5974,40.41,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50000000,331333876,112,8.3915,6.829,8225,11.41,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000000,214945591,117,8.1237,6.705,5942,14.73,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200000000,1056057273,133,8.7218,7.502,15918,8.89,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103000000,362000072,100,8.1708,6.21,8947,12.45,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31500000,150000000,147,8.7961,8.271,8696,46.46,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42000000,363889678,124,10.2136,7.264,6453,26.46,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28000000,14940116,99,8.2903,5.543,326,8.64,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65000000,261317921,113,8.8915,7.312,6138,35.43,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5400000,1751343,102,8.6095,6.4,156,1.79,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
350000,29612367,85,8.3618,7.3,4260,44.05,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36000000,33500000,98,8.2817,7.166,4637,29.25,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3000000,22200000,79,7.8833,7.224,3979,61.86,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
26000000,177400000,116,8.5389,6.413,6979,20.23,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000000,14710975,149,10.3112,6.543,2596,10.89,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11000000,2807854,98,8.4148,6.198,1216,34.26,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35000000,53293628,109,7.3709,7.3,794,22.03,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32000000,89100000,88,8.1781,6.315,3777,20.25,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37000000,96500000,98,8.7034,6.763,5372,21.56,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18000000,23380203,129,8.08,7.921,4545,44.97,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000000,17974964,99,7.9114,7.162,819,2.67,25,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
170000000,405000000,122,8.829,7.244,9635,6.76,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000000,216972543,107,7.5392,6.416,6158,9.39,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152000000,1131416446,124,7.6078,6.792,16315,6.66,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15000000,78100000,100,10.9148,7.583,13139,14.14,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
85000000,160388063,120,8.1179,6.761,5411,17.31,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40000000,92651384,124,7.9555,7.214,556,3.52,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75000000,205537933,109,7.1443,6.892,10559,5.74,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,35153314,102,9.4838,6.267,813,0.8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100000000,291420351,130,9.2536,6.438,1932,25.29,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
4500000,30600000,113,8.2778,7.282,3624,24.88,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2600000,28430000,162,7.7121,7.986,1247,17.87,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100000000,170432927,116,8.1478,6.315,4375,15.24,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37000000,117501013,100,8.5136,6.848,6042,7.72,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
60000000,121700000,135,8.0324,7.742,3138,2.24,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44000000,155160045,128,8.6992,7.129,7014,9.06,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
200000000,1108594176,143,8.4048,7.256,15670,13.03,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135000000,532950503,157,9.0671,7.536,18728,9.86,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12000000,152356177,86,8.3392,7.267,4173,36.92,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,252207,91,7.6715,5.195,2281,16.01,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140000000,370569774,124,7.8499,7.005,22200,14.29,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150000000,629400000,92,7.8884,6.35,9930,17.34,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5700000,49000000,124,8.4239,7.939,4536,37.4,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
812000,1600000,64,8.5702,7.0,5147,84.01,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60000000,223664608,123,7.96,7.382,6138,30.98,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
80000000,343397247,84,8.1931,6.582,4650,19.47,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155000000,415686217,113,7.9589,6.44,5748,14.92,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50000000,214200000,130,7.8036,7.0,5611,6.95,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000000,25343661,87,8.8473,6.177,1524,11.55,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35000000,75836683,122,8.415,6.94,3833,7.35,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
66000000,99318987,122,8.3852,6.67,7163,21.59,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,21768945,101,8.0539,6.111,508,1.13,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9000000,111928365,103,8.7239,6.63,6550,11.3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15000000,47010480,117,8.6109,7.84,11720,27.66,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,76994245,103,9.3323,6.898,2592,4.34,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40000000,97231420,111,8.2688,6.468,3958,14.56,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
110000000,213719942,170,8.9009,7.22,5585,20.88,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3500000,83453539,88,8.9703,7.308,4817,45.35,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550000,59754601,95,8.6128,6.413,3153,45.49,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30000000,610063468,127,7.6431,7.518,4937,21.69,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000000,212874864,99,7.6539,6.159,2898,16.86,4,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
50000000,100020092,113,8.8504,6.235,964,24.1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24000000,736301,168,7.7461,6.737,19,0.16,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30000000,350448145,116,7.2434,7.143,6519,31.4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15000000,67100000,158,8.4672,7.25,754,18.11,26,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4500000,7500000,114,7.6655,7.766,12951,24.79,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
19000000,70067909,95,7.6138,6.6,3297,21.3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
44000000,300400432,96,7.8962,6.6,4126,40.45,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
70000000,442824138,115,7.566,7.431,8031,18.25,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
25000000,42972994,132,7.4352,7.054,4076,10.15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35000000,115664037,95,8.9269,5.525,2818,15.51,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
18000000,262552893,84,7.4547,6.784,5686,19.01,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,205366737,131,7.3858,6.466,4937,12.35,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
92000000,195702811,107,7.9891,6.698,6610,17.23,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30000000,21418477,114,8.4331,6.868,2140,1.01,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
175000000,149175066,126,8.754,6.548,5872,8.48,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
135000000,587204668,98,8.8497,6.927,7319,12.64,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245000000,880707597,148,8.6889,6.564,10871,10.02,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20000000,2595702,84,8.1105,9.8,4,0.16,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
150000000,314400000,81,7.8301,5.9,4039,20.0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000000,100498764,117,8.3932,5.324,2367,1.72,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155000000,167298192,176,7.9378,5.949,3386,20.95,4,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
145000000,403449830,112,7.72,5.504,4626,17.34,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100000000,269755430,157,8.1119,7.59,5759,18.0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75000000,141000000,176,8.3043,6.535,143,1.36,22,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10000000,6341684,99,8.7976,5.4,3352,10.36,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4000000,402352579,233,8.722,7.9,4212,85.89,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6000000,39396175,99,7.9843,7.538,8933,21.57,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18000000,141778365,96,8.6898,6.809,4306,24.31,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000000,216763646,132,8.6233,7.953,10011,20.91,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24000000,83531958,122,8.235,7.157,3778,34.31,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
60000000,135500000,105,7.1396,6.118,2958,11.8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15000000,90404800,116,7.462,7.231,3462,42.41,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,74189677,97,7.8594,6.482,1279,32.52,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
66000000,203277636,131,7.5406,6.428,4544,11.65,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
200000000,454023,129,7.3205,6.9,3967,3.31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31000000,134100000,156,8.7677,7.781,3692,32.86,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150000000,335802786,166,7.9351,7.595,13294,16.86,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
30000000,53992802,119,8.6697,6.9,1172,1.59,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72000000,408200000,106,8.3564,6.701,5950,23.26,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
95000000,76400000,89,8.0632,7.254,3914,25.59,4,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9000000,500000,107,8.3944,6.4,63,0.22,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
5500000,24340302,125,8.7932,7.883,674,7.35,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
40000000,126069509,94,8.1318,5.413,4141,11.3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175000000,749200054,122,8.3329,5.921,21660,9.25,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65000000,158851357,93,8.054,5.849,2023,19.73,4,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
60000000,26700000,95,8.4858,6.6,3068,28.22,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
10000000,1905058,112,9.3855,7.909,2411,4.22,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7000000,10229331,96,8.0558,5.4,122,23.97,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63000000,920100000,127,7.7803,7.962,17195,32.4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11800000,47494916,101,7.0903,7.759,4152,23.77,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6500000,257589952,99,7.101,5.786,6380,11.09,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85000000,940203765,87,8.0675,7.286,3849,3.35,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12850990,3984669,91,8.3357,6.831,1959,17.14,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39000000,81493846,87,8.0312,7.001,3493,13.08,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200000000,252442974,114,8.8482,5.965,6825,6.41,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
